material_id,M_element,Ru_fraction,M_fraction,nominal_formula,vacancy_site_index,removed_atom_index,removed_species,vacancy_structure_file,parent_slab_file,notes
MAT_102,Y,0.8,0.1999999999999999,Ru0.80Y0.20Ox,2,41,O,data\vacancies\MAT_102_vacancy_site2.cif,data\substituted_slabs\MAT_102_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_103,Y,0.6,0.4,Ru0.60Y0.40Ox,0,45,O,data\vacancies\MAT_103_vacancy_site0.cif,data\substituted_slabs\MAT_103_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_103,Y,0.6,0.4,Ru0.60Y0.40Ox,1,37,O,data\vacancies\MAT_103_vacancy_site1.cif,data\substituted_slabs\MAT_103_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_103,Y,0.6,0.4,Ru0.60Y0.40Ox,2,41,O,data\vacancies\MAT_103_vacancy_site2.cif,data\substituted_slabs\MAT_103_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_104,Y,0.4,0.6,Ru0.40Y0.60Ox,0,45,O,data\vacancies\MAT_104_vacancy_site0.cif,data\substituted_slabs\MAT_104_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_104,Y,0.4,0.6,Ru0.40Y0.60Ox,1,37,O,data\vacancies\MAT_104_vacancy_site1.cif,data\substituted_slabs\MAT_104_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_104,Y,0.4,0.6,Ru0.40Y0.60Ox,2,41,O,data\vacancies\MAT_104_vacancy_site2.cif,data\substituted_slabs\MAT_104_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_105,Y,0.2,0.8,Ru0.20Y0.80Ox,0,45,O,data\vacancies\MAT_105_vacancy_site0.cif,data\substituted_slabs\MAT_105_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_105,Y,0.2,0.8,Ru0.20Y0.80Ox,1,37,O,data\vacancies\MAT_105_vacancy_site1.cif,data\substituted_slabs\MAT_105_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_105,Y,0.2,0.8,Ru0.20Y0.80Ox,2,41,O,data\vacancies\MAT_105_vacancy_site2.cif,data\substituted_slabs\MAT_105_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_107,Zr,0.8,0.1999999999999999,Ru0.80Zr0.20Ox,0,45,O,data\vacancies\MAT_107_vacancy_site0.cif,data\substituted_slabs\MAT_107_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_107,Zr,0.8,0.1999999999999999,Ru0.80Zr0.20Ox,1,37,O,data\vacancies\MAT_107_vacancy_site1.cif,data\substituted_slabs\MAT_107_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_107,Zr,0.8,0.1999999999999999,Ru0.80Zr0.20Ox,2,41,O,data\vacancies\MAT_107_vacancy_site2.cif,data\substituted_slabs\MAT_107_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_108,Zr,0.6,0.4,Ru0.60Zr0.40Ox,0,45,O,data\vacancies\MAT_108_vacancy_site0.cif,data\substituted_slabs\MAT_108_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_108,Zr,0.6,0.4,Ru0.60Zr0.40Ox,1,37,O,data\vacancies\MAT_108_vacancy_site1.cif,data\substituted_slabs\MAT_108_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_108,Zr,0.6,0.4,Ru0.60Zr0.40Ox,2,41,O,data\vacancies\MAT_108_vacancy_site2.cif,data\substituted_slabs\MAT_108_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_109,Zr,0.4,0.6,Ru0.40Zr0.60Ox,0,45,O,data\vacancies\MAT_109_vacancy_site0.cif,data\substituted_slabs\MAT_109_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_109,Zr,0.4,0.6,Ru0.40Zr0.60Ox,1,37,O,data\vacancies\MAT_109_vacancy_site1.cif,data\substituted_slabs\MAT_109_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_109,Zr,0.4,0.6,Ru0.40Zr0.60Ox,2,41,O,data\vacancies\MAT_109_vacancy_site2.cif,data\substituted_slabs\MAT_109_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,0,45,O,data\vacancies\MAT_110_vacancy_site0.cif,data\substituted_slabs\MAT_110_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,1,37,O,data\vacancies\MAT_110_vacancy_site1.cif,data\substituted_slabs\MAT_110_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,2,41,O,data\vacancies\MAT_110_vacancy_site2.cif,data\substituted_slabs\MAT_110_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,0,45,O,data\vacancies\MAT_112_vacancy_site0.cif,data\substituted_slabs\MAT_112_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,1,37,O,data\vacancies\MAT_112_vacancy_site1.cif,data\substituted_slabs\MAT_112_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,2,41,O,data\vacancies\MAT_112_vacancy_site2.cif,data\substituted_slabs\MAT_112_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,0,45,O,data\vacancies\MAT_113_vacancy_site0.cif,data\substituted_slabs\MAT_113_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,1,37,O,data\vacancies\MAT_113_vacancy_site1.cif,data\substituted_slabs\MAT_113_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,2,41,O,data\vacancies\MAT_113_vacancy_site2.cif,data\substituted_slabs\MAT_113_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,0,45,O,data\vacancies\MAT_114_vacancy_site0.cif,data\substituted_slabs\MAT_114_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,1,37,O,data\vacancies\MAT_114_vacancy_site1.cif,data\substituted_slabs\MAT_114_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,2,41,O,data\vacancies\MAT_114_vacancy_site2.cif,data\substituted_slabs\MAT_114_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,0,45,O,data\vacancies\MAT_115_vacancy_site0.cif,data\substituted_slabs\MAT_115_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,1,37,O,data\vacancies\MAT_115_vacancy_site1.cif,data\substituted_slabs\MAT_115_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,2,41,O,data\vacancies\MAT_115_vacancy_site2.cif,data\substituted_slabs\MAT_115_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,0,45,O,data\vacancies\MAT_117_vacancy_site0.cif,data\substituted_slabs\MAT_117_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,1,37,O,data\vacancies\MAT_117_vacancy_site1.cif,data\substituted_slabs\MAT_117_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,2,41,O,data\vacancies\MAT_117_vacancy_site2.cif,data\substituted_slabs\MAT_117_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,0,45,O,data\vacancies\MAT_118_vacancy_site0.cif,data\substituted_slabs\MAT_118_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,1,37,O,data\vacancies\MAT_118_vacancy_site1.cif,data\substituted_slabs\MAT_118_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,2,41,O,data\vacancies\MAT_118_vacancy_site2.cif,data\substituted_slabs\MAT_118_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,0,45,O,data\vacancies\MAT_119_vacancy_site0.cif,data\substituted_slabs\MAT_119_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,1,37,O,data\vacancies\MAT_119_vacancy_site1.cif,data\substituted_slabs\MAT_119_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,2,41,O,data\vacancies\MAT_119_vacancy_site2.cif,data\substituted_slabs\MAT_119_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,0,45,O,data\vacancies\MAT_120_vacancy_site0.cif,data\substituted_slabs\MAT_120_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,1,37,O,data\vacancies\MAT_120_vacancy_site1.cif,data\substituted_slabs\MAT_120_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,2,41,O,data\vacancies\MAT_120_vacancy_site2.cif,data\substituted_slabs\MAT_120_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,0,45,O,data\vacancies\MAT_122_vacancy_site0.cif,data\substituted_slabs\MAT_122_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,1,37,O,data\vacancies\MAT_122_vacancy_site1.cif,data\substituted_slabs\MAT_122_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,2,41,O,data\vacancies\MAT_122_vacancy_site2.cif,data\substituted_slabs\MAT_122_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,0,45,O,data\vacancies\MAT_123_vacancy_site0.cif,data\substituted_slabs\MAT_123_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,1,37,O,data\vacancies\MAT_123_vacancy_site1.cif,data\substituted_slabs\MAT_123_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,2,41,O,data\vacancies\MAT_123_vacancy_site2.cif,data\substituted_slabs\MAT_123_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,0,45,O,data\vacancies\MAT_124_vacancy_site0.cif,data\substituted_slabs\MAT_124_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,1,37,O,data\vacancies\MAT_124_vacancy_site1.cif,data\substituted_slabs\MAT_124_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,2,41,O,data\vacancies\MAT_124_vacancy_site2.cif,data\substituted_slabs\MAT_124_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,0,45,O,data\vacancies\MAT_125_vacancy_site0.cif,data\substituted_slabs\MAT_125_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,1,37,O,data\vacancies\MAT_125_vacancy_site1.cif,data\substituted_slabs\MAT_125_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,2,41,O,data\vacancies\MAT_125_vacancy_site2.cif,data\substituted_slabs\MAT_125_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,0,45,O,data\vacancies\MAT_127_vacancy_site0.cif,data\substituted_slabs\MAT_127_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,1,37,O,data\vacancies\MAT_127_vacancy_site1.cif,data\substituted_slabs\MAT_127_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,2,41,O,data\vacancies\MAT_127_vacancy_site2.cif,data\substituted_slabs\MAT_127_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,0,45,O,data\vacancies\MAT_128_vacancy_site0.cif,data\substituted_slabs\MAT_128_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,1,37,O,data\vacancies\MAT_128_vacancy_site1.cif,data\substituted_slabs\MAT_128_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,2,41,O,data\vacancies\MAT_128_vacancy_site2.cif,data\substituted_slabs\MAT_128_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_129,Pd,0.4,0.6,Ru0.40Pd0.60Ox,0,45,O,data\vacancies\MAT_129_vacancy_site0.cif,data\substituted_slabs\MAT_129_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_129,Pd,0.4,0.6,Ru0.40Pd0.60Ox,1,37,O,data\vacancies\MAT_129_vacancy_site1.cif,data\substituted_slabs\MAT_129_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_129,Pd,0.4,0.6,Ru0.40Pd0.60Ox,2,41,O,data\vacancies\MAT_129_vacancy_site2.cif,data\substituted_slabs\MAT_129_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_130,Pd,0.2,0.8,Ru0.20Pd0.80Ox,0,45,O,data\vacancies\MAT_130_vacancy_site0.cif,data\substituted_slabs\MAT_130_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_130,Pd,0.2,0.8,Ru0.20Pd0.80Ox,1,37,O,data\vacancies\MAT_130_vacancy_site1.cif,data\substituted_slabs\MAT_130_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_130,Pd,0.2,0.8,Ru0.20Pd0.80Ox,2,41,O,data\vacancies\MAT_130_vacancy_site2.cif,data\substituted_slabs\MAT_130_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_132,Ag,0.8,0.1999999999999999,Ru0.80Ag0.20Ox,0,45,O,data\vacancies\MAT_132_vacancy_site0.cif,data\substituted_slabs\MAT_132_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_132,Ag,0.8,0.1999999999999999,Ru0.80Ag0.20Ox,1,37,O,data\vacancies\MAT_132_vacancy_site1.cif,data\substituted_slabs\MAT_132_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_132,Ag,0.8,0.1999999999999999,Ru0.80Ag0.20Ox,2,41,O,data\vacancies\MAT_132_vacancy_site2.cif,data\substituted_slabs\MAT_132_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_133,Ag,0.6,0.4,Ru0.60Ag0.40Ox,0,45,O,data\vacancies\MAT_133_vacancy_site0.cif,data\substituted_slabs\MAT_133_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_133,Ag,0.6,0.4,Ru0.60Ag0.40Ox,1,37,O,data\vacancies\MAT_133_vacancy_site1.cif,data\substituted_slabs\MAT_133_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_133,Ag,0.6,0.4,Ru0.60Ag0.40Ox,2,41,O,data\vacancies\MAT_133_vacancy_site2.cif,data\substituted_slabs\MAT_133_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_134,Ag,0.4,0.6,Ru0.40Ag0.60Ox,0,45,O,data\vacancies\MAT_134_vacancy_site0.cif,data\substituted_slabs\MAT_134_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_134,Ag,0.4,0.6,Ru0.40Ag0.60Ox,1,37,O,data\vacancies\MAT_134_vacancy_site1.cif,data\substituted_slabs\MAT_134_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_134,Ag,0.4,0.6,Ru0.40Ag0.60Ox,2,41,O,data\vacancies\MAT_134_vacancy_site2.cif,data\substituted_slabs\MAT_134_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_135,Ag,0.2,0.8,Ru0.20Ag0.80Ox,0,45,O,data\vacancies\MAT_135_vacancy_site0.cif,data\substituted_slabs\MAT_135_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_135,Ag,0.2,0.8,Ru0.20Ag0.80Ox,1,37,O,data\vacancies\MAT_135_vacancy_site1.cif,data\substituted_slabs\MAT_135_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_135,Ag,0.2,0.8,Ru0.20Ag0.80Ox,2,41,O,data\vacancies\MAT_135_vacancy_site2.cif,data\substituted_slabs\MAT_135_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_137,Cd,0.8,0.1999999999999999,Ru0.80Cd0.20Ox,0,45,O,data\vacancies\MAT_137_vacancy_site0.cif,data\substituted_slabs\MAT_137_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_137,Cd,0.8,0.1999999999999999,Ru0.80Cd0.20Ox,1,37,O,data\vacancies\MAT_137_vacancy_site1.cif,data\substituted_slabs\MAT_137_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_137,Cd,0.8,0.1999999999999999,Ru0.80Cd0.20Ox,2,41,O,data\vacancies\MAT_137_vacancy_site2.cif,data\substituted_slabs\MAT_137_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_138,Cd,0.6,0.4,Ru0.60Cd0.40Ox,0,45,O,data\vacancies\MAT_138_vacancy_site0.cif,data\substituted_slabs\MAT_138_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_138,Cd,0.6,0.4,Ru0.60Cd0.40Ox,1,37,O,data\vacancies\MAT_138_vacancy_site1.cif,data\substituted_slabs\MAT_138_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_138,Cd,0.6,0.4,Ru0.60Cd0.40Ox,2,41,O,data\vacancies\MAT_138_vacancy_site2.cif,data\substituted_slabs\MAT_138_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_139,Cd,0.4,0.6,Ru0.40Cd0.60Ox,0,45,O,data\vacancies\MAT_139_vacancy_site0.cif,data\substituted_slabs\MAT_139_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_139,Cd,0.4,0.6,Ru0.40Cd0.60Ox,1,37,O,data\vacancies\MAT_139_vacancy_site1.cif,data\substituted_slabs\MAT_139_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_139,Cd,0.4,0.6,Ru0.40Cd0.60Ox,2,41,O,data\vacancies\MAT_139_vacancy_site2.cif,data\substituted_slabs\MAT_139_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_140,Cd,0.2,0.8,Ru0.20Cd0.80Ox,0,45,O,data\vacancies\MAT_140_vacancy_site0.cif,data\substituted_slabs\MAT_140_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_140,Cd,0.2,0.8,Ru0.20Cd0.80Ox,1,37,O,data\vacancies\MAT_140_vacancy_site1.cif,data\substituted_slabs\MAT_140_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_140,Cd,0.2,0.8,Ru0.20Cd0.80Ox,2,41,O,data\vacancies\MAT_140_vacancy_site2.cif,data\substituted_slabs\MAT_140_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_142,In,0.8,0.1999999999999999,Ru0.80In0.20Ox,0,45,O,data\vacancies\MAT_142_vacancy_site0.cif,data\substituted_slabs\MAT_142_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_142,In,0.8,0.1999999999999999,Ru0.80In0.20Ox,1,37,O,data\vacancies\MAT_142_vacancy_site1.cif,data\substituted_slabs\MAT_142_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_142,In,0.8,0.1999999999999999,Ru0.80In0.20Ox,2,41,O,data\vacancies\MAT_142_vacancy_site2.cif,data\substituted_slabs\MAT_142_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,0,45,O,data\vacancies\MAT_143_vacancy_site0.cif,data\substituted_slabs\MAT_143_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,1,37,O,data\vacancies\MAT_143_vacancy_site1.cif,data\substituted_slabs\MAT_143_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,2,41,O,data\vacancies\MAT_143_vacancy_site2.cif,data\substituted_slabs\MAT_143_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,0,45,O,data\vacancies\MAT_144_vacancy_site0.cif,data\substituted_slabs\MAT_144_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,1,37,O,data\vacancies\MAT_144_vacancy_site1.cif,data\substituted_slabs\MAT_144_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,2,41,O,data\vacancies\MAT_144_vacancy_site2.cif,data\substituted_slabs\MAT_144_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,0,45,O,data\vacancies\MAT_145_vacancy_site0.cif,data\substituted_slabs\MAT_145_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,1,37,O,data\vacancies\MAT_145_vacancy_site1.cif,data\substituted_slabs\MAT_145_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,2,41,O,data\vacancies\MAT_145_vacancy_site2.cif,data\substituted_slabs\MAT_145_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,0,45,O,data\vacancies\MAT_147_vacancy_site0.cif,data\substituted_slabs\MAT_147_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,1,37,O,data\vacancies\MAT_147_vacancy_site1.cif,data\substituted_slabs\MAT_147_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,2,41,O,data\vacancies\MAT_147_vacancy_site2.cif,data\substituted_slabs\MAT_147_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,0,45,O,data\vacancies\MAT_148_vacancy_site0.cif,data\substituted_slabs\MAT_148_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,1,37,O,data\vacancies\MAT_148_vacancy_site1.cif,data\substituted_slabs\MAT_148_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,2,41,O,data\vacancies\MAT_148_vacancy_site2.cif,data\substituted_slabs\MAT_148_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,0,45,O,data\vacancies\MAT_149_vacancy_site0.cif,data\substituted_slabs\MAT_149_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,1,37,O,data\vacancies\MAT_149_vacancy_site1.cif,data\substituted_slabs\MAT_149_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,2,41,O,data\vacancies\MAT_149_vacancy_site2.cif,data\substituted_slabs\MAT_149_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,0,45,O,data\vacancies\MAT_150_vacancy_site0.cif,data\substituted_slabs\MAT_150_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,1,37,O,data\vacancies\MAT_150_vacancy_site1.cif,data\substituted_slabs\MAT_150_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,2,41,O,data\vacancies\MAT_150_vacancy_site2.cif,data\substituted_slabs\MAT_150_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,0,45,O,data\vacancies\MAT_152_vacancy_site0.cif,data\substituted_slabs\MAT_152_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,1,37,O,data\vacancies\MAT_152_vacancy_site1.cif,data\substituted_slabs\MAT_152_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,2,41,O,data\vacancies\MAT_152_vacancy_site2.cif,data\substituted_slabs\MAT_152_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,0,45,O,data\vacancies\MAT_153_vacancy_site0.cif,data\substituted_slabs\MAT_153_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
